Year,ACO_ID,State_Name,County_Name,State_ID,County_ID,AB_Psn_Yrs_ESRD,AB_Psn_Yrs_DIS,AB_Psn_Yrs_AGDU,AB_Psn_Yrs_AGND,Tot_AB_Psn_Yrs,Tot_AB
2014,A80878,Virginia,Campbell,49,150,.,.,.,*,*,*
2014,A80878,Virginia,Caroline,49,160,.,.,.,*,*,*
2014,A80878,Virginia,Charles City,49,180,.,*,.,*,31,31
2014,A80878,Virginia,Charlotte,49,190,.,.,.,*,*,*
2014,A80878,Virginia,Chesapeake City,49,194,*,75.58,*,683.58,778.33,808
2014,A80878,Virginia,Chesterfield,49,200,.,.,.,*,*,*
2014,A80878,Virginia,Cumberland,49,240,.,.,*,.,*,*
2014,A80878,Virginia,Dinwiddie,49,260,.,.,.,*,*,*
2014,A80878,Virginia,Essex,49,280,.,*,*,*,11.83,12
2014,A80878,Virginia,Fairfax,49,290,.,*,.,*,*,*
2014,A80878,Virginia,Floyd,49,310,.,.,.,*,*,*
2014,A80878,Virginia,Franklin City,49,328,.,.,.,*,*,*
2014,A80878,Virginia,Frederick,49,340,.,.,.,*,*,*
2014,A80878,Virginia,Gloucester,49,360,*,*,*,521.17,573.25,587
2014,A80878,Virginia,Halifax,49,410,.,.,.,*,*,*
2014,A80878,Virginia,Hampton City,49,411,19.5,154.5,35.67,1913.83,2123.5,2176
2014,A80878,Virginia,Hanover,49,420,.,.,.,11,11,11
2014,A80878,Virginia,Henrico,49,430,.,*,.,*,15.83,17
2014,A80878,Virginia,Hopewell City,49,451,.,.,.,*,*,*
2014,A80878,Virginia,Isle of Wight,49,460,.,*,*,186.17,196,198
2014,A80878,Virginia,James City,49,470,16,94.42,23.92,3065.42,3199.75,3263
2014,A80878,Virginia,King and Queen,49,480,*,24.58,*,249.17,285,290
2014,A80878,Virginia,King William,49,500,*,27.58,*,415.33,457,466
2014,A80878,Virginia,Lancaster,49,510,.,*,.,*,20,20
2014,A80878,Virginia,Loudoun,49,530,*,.,.,*,*,*
2014,A80878,Virginia,Lunenburg,49,550,.,.,*,.,*,*
2014,A80878,Virginia,Lynchburg City,49,551,*,.,.,*,*,*
2014,A80878,Virginia,Manassas City,49,563,.,.,.,*,*,*
2014,A80878,Virginia,Mathews,49,570,.,*,*,*,51.25,52
2014,A80878,Virginia,Mecklenburg,49,580,.,.,.,*,*,*
2014,A80878,Virginia,Middlesex,49,590,.,26.25,16.25,398.42,440.92,448
2014,A80878,Virginia,Montgomery,49,600,.,.,.,*,*,*
2014,A80878,Virginia,Nelson,49,620,.,*,.,.,*,*
2014,A80878,Virginia,New Kent,49,621,*,*,*,242.83,275.25,284
2014,A80878,Virginia,Newport News City,49,622,32.33,284.17,54,3893.67,4264.17,4358
2014,A80878,Virginia,Norfolk City,49,641,*,*,*,146.83,178,182
2014,A80878,Virginia,Northampton,49,650,.,.,.,*,*,*
2014,A80878,Virginia,Northumberland,49,660,.,.,.,*,*,*
2014,A80878,Virginia,Patrick,49,700,.,.,.,*,*,*
2014,A80878,Virginia,Portsmouth City,49,711,*,*,.,29.42,40.83,42
2014,A80878,Virginia,Poquoson City,49,712,.,*,*,517.17,544.25,555
2014,A80878,Virginia,Powhatan,49,720,.,*,.,*,*,*
2014,A80878,Virginia,Prince George,49,740,.,*,.,*,*,*
2014,A80878,Virginia,Prince William,49,750,.,.,.,*,*,*
2014,A80878,Virginia,Richmond City,49,791,.,.,.,*,*,*
2014,A80878,Virginia,Southampton,49,870,.,.,.,*,*,*
2014,A80878,Virginia,Spotsylvania,49,880,.,.,.,*,*,*
2014,A80878,Virginia,Suffolk City,49,892,.,*,.,*,62.75,63
2014,A80878,Virginia,Surry,49,900,.,*,.,*,36.92,37
2014,A80878,Virginia,Sussex,49,910,.,.,.,*,*,*
2014,A80878,Virginia,Tazewell,49,920,.,.,.,*,*,*
2014,A80878,Virginia,Virginia Beach City,49,921,*,115.33,*,1541.67,1683.25,1724
2014,A80878,Virginia,Warren,49,930,.,.,.,*,*,*
2014,A80878,Virginia,Waynesboro City,49,951,.,*,.,.,*,*
2014,A80878,Virginia,Westmoreland,49,960,.,*,.,*,*,*
2014,A80878,Virginia,Williamsburg City,49,961,*,*,*,304.92,325.67,332
2014,A80878,Virginia,Wise,49,970,.,.,.,*,*,*
2014,A80878,Virginia,York,49,981,8.25,100.17,16.83,2660.83,2786.08,2846
2014,A80878,Washington,Franklin,50,100,.,.,.,*,*,*
2014,A80878,Washington,Thurston,50,330,.,.,.,*,*,*
2014,A80878,West Virginia,Raleigh,51,400,.,.,.,*,*,*
2014,A07386,Alabama,Madison,01,440,.,.,*,.,*,*
2014,A07386,Alabama,Mobile,01,480,.,.,.,*,*,*
2014,A07386,California,Fresno,05,090,.,.,*,.,*,*
2014,A07386,California,Kern,05,140,.,.,.,*,*,*
2014,A07386,California,Los Angeles,05,200,.,.,.,*,*,*
2014,A07386,Colorado,Douglas,06,170,.,.,.,*,*,*
2014,A07386,Colorado,Jefferson,06,290,.,.,.,*,*,*
2014,A07386,Colorado,Mesa,06,380,.,.,.,*,*,*
2014,A07386,Connecticut,Fairfield,07,000,.,*,.,.,*,*
2014,A07386,Florida,Broward,10,050,.,.,*,.,*,*
2014,A07386,Florida,Citrus,10,080,.,.,.,*,*,*
2014,A07386,Florida,Clay,10,090,.,.,.,*,*,*
2014,A07386,Florida,Columbia,10,110,.,.,.,*,*,*
2014,A07386,Florida,Duval,10,150,.,.,.,*,*,*
2014,A07386,Florida,Escambia,10,160,.,.,.,*,*,*
2014,A07386,Florida,Hernando,10,260,.,*,.,.,*,*
2014,A07386,Florida,Indian River,10,300,.,.,.,*,*,*
2014,A07386,Florida,Jackson,10,310,.,.,.,*,*,*
2014,A07386,Florida,Lake,10,340,.,.,.,*,*,*
2014,A07386,Florida,Lee,10,350,.,.,.,*,*,*
2014,A07386,Florida,Manatee,10,400,.,.,.,*,*,*
2014,A07386,Florida,Marion,10,410,.,.,.,*,*,*
2014,A07386,Florida,Osceola,10,480,.,.,.,*,*,*
2014,A07386,Florida,Palm Beach,10,490,.,.,.,*,*,*
2014,A07386,Florida,Pinellas,10,510,*,*,.,*,*,*
2014,A07386,Florida,Volusia,10,630,.,.,.,*,*,*
2014,A07386,Georgia,Cobb,11,290,.,.,.,*,*,*
2014,A07386,Georgia,Columbia,11,310,.,.,.,*,*,*
2014,A07386,Georgia,DeKalb,11,370,.,.,.,*,*,*
2014,A07386,Georgia,Effingham,11,421,.,.,.,*,*,*
2014,A07386,Georgia,Fulton,11,470,.,.,.,*,*,*
2014,A07386,Georgia,Madison,11,720,.,*,.,.,*,*
